Summary,Description,Status,Updated,Created,Comments,Comments,Comments,Comments,Comments,Comments,Comments,Comments,Comments,Issue key,Issue id
CHILE - ESTIMACION - FASHION´S PARK - CAMBIOS ESTIMACION PLANTILLAS POS Y ROLLOUT,"Cliente: FASHIONS PARK
Canal: POS
NIT/RUT/RUC: 78533100-1
Tipo de Integración: Mixto
AMBIENTE: QA
PM asignado (si existe): [~accountid:5ebc5b659ce9ee0b89bb1a90] 
SC: [~accountid:5ebc612296bbcb0b85b66075] 
Salesfore: Admin
Task: Work Estimation

Descripción:
Cliente solicita cambios al requerimiento inicial, evaluado en el ticket [https://sovos.atlassian.net/browse/PSTC-24582|https://sovos.atlassian.net/browse/PSTC-24582|smart-link] . Lo que se solicita es que de la estimación entregada, se considere la habilitación de un POS en QA para pruebas y certiificaciones y considerar realizar el rollout sólo a 8 POS de una tienda, en horario nocturno. El resto se mantiene a lo ya entregado, gracias.",Done,04/Oct/24 11:42 AM,18/Jul/24 5:03 PM,"22/Jul/24 4:02 PM;5ebc5e6cad226b0ba456526d;|Actividad|HH|
|Habilitacion 1 POS QA|1|
|Habilitacion 8 POS PRD (nocturno)|3|
|hypercare|5|
|Total|9|",,,,,,,,,PSTC-24666,2416862
[CL][CoAPI-PPL][Estimacion][NSF - Generar plantillas manuales para 56 y 61],"Cliente: NSF INTERNATIONAL CHILE SPA	76508420-2

Retail 5

PM: [~accountid:5ebc5cf14e41b90b7b563350] 

Requerimiento:

Estimar HH para generar e instalar plantillas manuales en base a las ya existentes para nota de crédito y debito

Consideraciones: Cliente CoAPI Chile

Saludos!",Done,22/Jul/24 5:03 PM,18/Jul/24 4:51 PM,"19/Jul/24 6:04 PM;5ebc57aaf235020b843a6f2d;Esteban, 

para este cambio se necesitaria de lo siguiente:

||*ACTIVIDAD*||*HH*||
|Extraer plantillas de PRD|1|
|Crear plantillas|3|
|Muestras|1|
|Ajustes|1|
|Carga de plantillas en QA|1|
|Carga de plantillas en PRD|1|
|*TOTAL*|*8 HH*|

Saludos.-",,,,,,,,,PSTC-24665,2416846
CHILE - FEMSA -ESTIMACION HH'S AGREGAR EMISION FACTURA DE COMPRA MANUAL 5 RUTS,"*Empresas*: 

* SATILIS SMART HEALTH SA      78138470-4
* COMERCIAL MAICAO SPA        79500520-K
* CENTRO DE ESPECIALIDADES FARMACEUTICAS SPA 78350440-5
* INTERCOB LIMITADA   96986700-1
* MUNNICH PHARMA MEDICAL SPA       80447400-5

*Integracion*: Facturador Manual 
*Tipo de Documento*: Factura de Compra 

*Descripcion*
Se solicita estimar horas para la implementacion de Factura de Compra para ruts de alcance , solo para facturacion manual 
- Certificacion 
- Configuracion en Server QA/PRD 
- Creacion/Configuracion Plantillas (plantilla standar) 
- Acompañamiento en Pruebas

*Consideraciones*

* RUTs de referencia: 76310061-8 (Solventa Créditos).
* Se adjunta el PDF y XML: Folio de referencia: 10

!image001-20240718-180036.png|width=2717,height=786,alt=""image001-20240718-180036.png""!

!thumbnail_image002 (1)-20240718-180101.png|width=577,height=755,alt=""thumbnail_image002 (1)-20240718-180101.png""!",Done,09/Oct/24 4:28 PM,18/Jul/24 2:11 PM,"19/Jul/24 11:38 AM;5ebc5e6cad226b0ba456526d;|Actividad|HH|
|Certificacion Factura de Compra (5 ruts)|20|
|Configuracion Plantila estandar (sin diseño)|3|
|hypercare|2|
|Total|25|",,,,,,,,,PSTC-24662,2416617
CHILE - RIPLEY- ESTIMACION HH'S CAMBIO DIRECCION CASA MATRIZ CAR,"*Rut*: 83187800-2
*Empresa*: CAR
*Tipo Documentos Afectados:* 

* Factura Afecta 
* Factura Exenta 
* Nota de Credito 
* Nota de Debito 
* Factura de Compra

*Descripcion*
Se solicita estimar esfuerzos para el cambio de direccion de :  

Casa Matriz: Huérfanos 1052, 3er piso interior  por 
Casa Matriz: Alonso de Córdova 5320 Piso 10 


y Santiago Centro por Las Condes, Santiago 

!image-20240712-174613.png|width=685,height=163,alt=""image-20240712-174613.png""!


*Consideraciones*

Cambios a realizarse en GW-SERVER (QA Y PRD) 
Considerar acompañamiento en pruebas 
Considerar envio de muestras para todos los tipos de documentos afectados 

Se adjunta plantilla Car extraido PRD 2024-07-12 
",Done,12/Jul/24 4:33 PM,12/Jul/24 1:46 PM,12/Jul/24 4:33 PM;5ebc5e6cad226b0ba456526d;Se necesitan 5 hh ,,,,,,,,,PSTC-24634,2411268
{CHILE][ESTIMACION] Villalba - Modificacion de templates para impresora termica,"Estimados



Se requiere la estimacion de esfuerzo para la creacion de nuevas plantillas para el client Villalba, el alcance del requerimiento es el siguiente:

* Nuevo formato tributario y cedible para:
** Factura Afecta
** Factura Exenta
** Boleta Afecta
** Boleta Exenta
** Nota de Credito
** Nota de Debito
** Guia de Despacho
* El formato seria para impresoras termicas, sin embargo serian un poco mas anchas que lel tamaño de las boletas
* Son dos tipos de Formato
** Cedible
** Tributario
* Incluir carga de plantillas en eGW QA y PROD, eServer QA y PROD
* Incluir muestra de PDFs

Quedo atento a sus comentaros.



Saludos.",Done,12/Jul/24 4:25 PM,11/Jul/24 1:23 PM,"11/Jul/24 3:44 PM;5ebc5e6cad226b0ba456526d;Hola Luis, esto seria creacion desde  0 ?  Cliente no tiene plantillas con esta formato actualmente ? ","11/Jul/24 7:10 PM;5e1643c3800be30d9fba5de6;Hola [~accountid:5ebc5e6cad226b0ba456526d]  el cliente ya emite en produccion pero todos los formatos son tipo carta, seria tomar lo que esta hecho y ajustarlo a los tamaños adecuados.","12/Jul/24 4:22 PM;5ebc5e6cad226b0ba456526d;Se necesitan 6 HH, para esto deben enviar el tamaño deseado.",,,,,,,PSTC-24622,2407914
CHILE - BANCHILE - ESTIMACION HH'S  MODIFICACION PLANTILLA Banchile Corredores De Bolsa ,"*Empresa* : Banchile Corredores De Bolsa S.A.

*Rut*: 96571220-8

*Integracion*: MIXTO BO ( Server en Sovos , GW BO en dependencias Banchile)

*Tipo Documento Afectada*: Factura Afecta , Factura Exenta

*Descripcion*

Se desean realizar estimacion para modificaciones solo en plantillas asociadas al tag personalizado <PrintID> con valor 1 , en documentos de alcance 

!image-20240711-161926.png|width=719,height=102,alt=""image-20240711-161926.png""!

En donde los nuevos valores permitidos para el tag <DescItem> seran:

* COMPRA DE RENTA VARIABLE
* COMPRA DE RENTA FIJA
* VENTA DE RENTA VARIABLE
* VENTA DE RENTA FIJA

Estos adicionales a los que ya existen en : COMPRA y VENTA 

Para visualizacion de columnas COMPRA Y VENTA se considerara lo siguiente:
Si <DescItem> comienza con COMPRA mostrar valor de tag <MontoItem> en columna COMPRA  
Si <DescItem> comienza con VENTA mostrar valor de tag <MontoItem> en columna VENTA

!image-20240711-162142.png|width=1273,height=1343,alt=""image-20240711-162142.png""!

*Consideraciones*

* Para DescItem no hay mas valores posibles
* Cambios seran realizados en ambientes PRD y QA ( Server y GW)
* No se modificara logica ni visualizacion de ningun otro campo en plantillas ,salvo lo descrito en alcance  
* Se considera envío de archivos de muestras de pdf de ejemplo, para validación por parte de cliente
* Cliente debe enviar al inicio del proyecto archivos de entrada para pruebas 
* Se adjunta Filtro extraido de  GW PRD 
* Se adjunta plantillas extraido de server PRD 
* Considerar acompañamiento en pruebas",Done,28/Apr/25 12:31 PM,11/Jul/24 12:25 PM,11/Jul/24 3:42 PM;5ebc5e6cad226b0ba456526d;Se necesitan 7 HH para realziar los cambios indicados,,,,,,,,,PSTC-24621,2407616
[CHILE][ESTIMACION][PDF] HPE - Estimacion para nuevo campo en PDF en todos los tipos de DTE,"Estimados



Se requiere la estimacion de esfuerzo para un ajuste de PDF del cliente HPE , la indea es incluir un nuevo texto personalizado a nivel de item con la siguiente leyenda:

ECCNN: <XMLfield>



Los documentos en el alcance son:

* DTE 33,34,56,61,52,110,111,112

Quedo atento a sus comentaros.



Saludos",Done,11/Jul/24 3:39 PM,11/Jul/24 11:17 AM,11/Jul/24 3:39 PM;5ebc5e6cad226b0ba456526d;Se necesitan 6 hh para realziar los cambios indicados,,,,,,,,,PSTC-24620,2407512
[CL][PPL][Estimacion][BUPA - Cambio PDF mostrar <DscItem>],"Cliente: Holding BUPA *19 RUTs*

Documentos DTE:

* Factura Afecta

* Factura Exenta

* Notas de Créditos

* Nota de Débito

Requerimiento

Actualmente,e n el sector de detalle se muestra <NrbItem>. Se solicita modificar los PDF de los documentos mencionados para que en el sector de detalles muestre el contenido de  <DscItem>, si el tag <DscItem> no viene o viene vacío, que muestre <NmbItem>

Considerar instalación en GW y Server tanto QA como PRD

Quedamos atentos

Saludos!",Done,12/Jul/24 10:41 AM,11/Jul/24 9:51 AM,12/Jul/24 10:41 AM;5ebc5e6cad226b0ba456526d;Para realizar e lcambio  en los 19 Ruts se necesitarán 20 HH,,,,,,,,,PSTC-24618,2407310
CHILE - ESTIMACION - PEUGEOT - CAMBIO RAZON SOCIAL A STELLANTIS CHILE S.A.,"{{Empresa: PEUGEOT Chile S.A. (PSA CHILE S.A.)}}
{{RUT: 84.687.500-K}}
{{Ambiente: QA}}
{{Servidor: GW/Retail3 (https)}}
{{Salesforce: ADMIN}}
*Task:* Work Estimation
PM: [~accountid:5ebc5b659ce9ee0b89bb1a90]
SC: [~accountid:5ebc612296bbcb0b85b66075]

DETALLE:
Estimados, se solicita la estimación por el cambio de Razón Social de PEUGEOT, para pasar de *PSA CHILE S.A.* a *STELLANTIS CHILE S.A.*, en todas las versiones de las plantillas de sus documentos (Tributaria, manual y cedible), como en la plataforma (GW y Server) para el caso de la utilización en el Facturación Manual y de la información que aparece al momento de ingresar.

!image-20240710-212924.png|width=908,height=224,alt=""image-20240710-212924.png""!

!image-20240710-213101.png|width=431,height=400,alt=""image-20240710-213101.png""!

Debe considerarse en la estimación, la aplicación de Fecha de Corte a las plantillas, la que se entregará al momento de hacer el ticket de implementación, gracias.",Done,13/Aug/24 11:34 AM,10/Jul/24 5:27 PM,"11/Jul/24 3:37 PM;5ebc5e6cad226b0ba456526d;|Actividad|HH|
|Modificacion en plantillas|6|
|Modificacion en plataforma|2|
|hypercare|1|
|Total|9|",,,,,,,,,PSTC-24617,2406931
CHILE - CHILQUINTA - ESTIMACION HH'S INSTALAR/CONFIGURAR MODIFICACION TEXTO BOLETA DE ENERGIA,"*Empresas*:

||*Nombre*||*Rut*||
|Chilquinta Distribución|96813520-1|
|Luzlinares|96884450-4|
|Luzparral|96866680-0|
|Litoral|91344000-5|
|Casablanca|96766110-4|



*Producto*: Paperless
*Tipo de Integración*: INHOUSE (generacion WS y manual)
*Documentos de alcance:*

* Boleta Afecta/Exenta

*Descripcion*
Se requiere estimacion de tiempos para configuracion , implementacion y seguimiento en pruebas con modificaciones solicitadas en estimacion [https://sovos.atlassian.net/browse/CESQ-3705|https://sovos.atlassian.net/browse/CESQ-3705] , para plantillas en todos los ruts de alcance .

 

*Consideraciones*

* Considerar cambios a realizarse en ambiente QA y PRD",Done,13/Aug/24 12:29 PM,10/Jul/24 1:02 PM,"10/Jul/24 5:07 PM;5ebc6317a39bb50bb1441398;Configuracion de ambiente de Qa y prueba 8h
ambiente de prod configuracion e instalacion 2h.
*10H total*",,,,,,,,,PSTC-24611,2406674
[INV][MEX][DART CONTAINER] Estimacion actualización a Carta Porte v3.1,"*EMPRESA:* DART Container
*Product:* Invoiceware
*PM:* [~accountid:5ebc5cf14e41b90b7b563350] 

Estimados,

Se solicita estimación para la actualización de Carta Porte v3.0 a su versión 3.1 para cliente mencionado (Reachcore MX).

Adicionalmente cliente desea conocer la siguiente información respecto al cambio:

* Cuales son los cambios que afectan el codigo QR?
* Cual es el cambio en la modificacion del certificado QR?
* A que se refiere con ajuste en el error de matriz?
* Cuanto se demoraria el proceso de activación para UAT y posterior PRD? Dado que la fecha de implementación por normativa es 17 de julio.



Quedamos atentos a información adicional necesaria.

Saludos!",Done,12/Jul/24 6:18 PM,08/Jul/24 9:48 AM,"09/Jul/24 1:58 PM;6317db979794410874c743c8;Adjunto estimación

|Actividad|HH|
|Actualizacion de RTC/TF_Client 2 ambientes|10|
|Ajuste al Template pruebas y muestras|6|
|Actualizacion del template en los ambientes de QA|1|
|Actualizacion en los ambientes de PRD|1|
| | |
|Total|18|

De las

* Cuales son los cambios que afectan el codigo QR?
** de acuerdo al siguiente documento [Carta_Porte_31.pdf (sat.gob.mx)|http://omawww.sat.gob.mx/tramitesyservicios/Paginas/documentos/Carta_Porte_31.pdf]
!image-20240709-172854.png|width=912,height=756,alt=""image-20240709-172854.png""!

* ·       Cual es el cambio en la modificacion del certificado QR?
o   la respuesta anterior
* A que se refiere con ajuste en el error de matriz?
o   Se actualizara la matriz de errores donde actualiza los mensajes de error en los nuevos campos, que hace la autoridad fiscal en mexico.
* Cuanto se demoraría el proceso de activación para UAT y posterior PRD? Dado que la fecha de implementación por normativa es 17 de julio.
o   Se debe de actualizar el TF_client y el pdf con la nueva versión, se anexo al inicio las horas requeridas. Aun está en desarrollo la versión de tf_client y es necesario que la entreguen al menos un día antes de la implementación en QA (Esto no incluye las actividades en SAP)

 Quedo a sus ordenes ",12/Jul/24 6:18 PM;6317db979794410874c743c8;Estimacion Entregada,,,,,,,,PSTC-24586,2404527
CHILE - ESTIMACION - FASHION´S PARK - CAMBIOS A PLANTILLAS POS Y ROLLOUT,"Cliente: FASHIONS PARK
Canal: POS
NIT/RUT/RUC: 78533100-1
Tipo de Integración: Mixto
AMBIENTE: QA
PM asignado (si existe): [~accountid:5ebc5b659ce9ee0b89bb1a90] 
SC: [~accountid:5ebc612296bbcb0b85b66075] 
Salesfore: Admin
Task: Work Estimation

Descripción:
Cliente solicita la estimación por el cambio a las plantillas POS para la incorporación de la información de Descuento a nivel de línea de detalle. 

Se adjunta documento con el detalle de la solicitud, para que por favor se realice una estimación del cambio solicitado.

[^FASHION´S PARK - MODIFICACION PLANTILLAS Y FILTRO POS - DESCUENTOMONTO.docx]

Adicionalmente, se solicita estimar la realización de un rollout por cambios al filtro POS, para poder agregar los tags necesarios a mostrar en el nuevo formato. Los datos para el rollout son los siguientes:

Cantidad de cajas: 670,

Sistema operativo es Windows 7 Embedded Standard de 32 bit.",Done,28/Aug/24 1:48 PM,05/Jul/24 11:22 AM,"08/Jul/24 5:12 PM;5ebc5e6cad226b0ba456526d;Se enecesitan 5 hh para plantillas y para Rollout 25 hh, pero debemos tener acceso a cada caja mediante smb client u open shh, sin esto no podemos conectarnos. o en su defecto acceso por anydesk pero las hh ascienderian a 80 HH ya que se deberá hacer de forma manual.",,,,,,,,,PSTC-24582,2403695
CHILE - RIPLEY - ESTIMACION HHS AGREGAR EMISION FACTURA COMPRA 4 RUTS,"*Empresas:* 

||*Rut*||*Nombre*||
|99530250-0|Ripley Chile|
|99579730-5|Ripley Corp|
|77009463-1|Ripley Customer|
|83187800-2|CAR|

*Integracion:* Mixto BO (SAP) 
*Tipo Documentos Afectados:*  Factura de Compra
*Descripcion:*
Se solicita estimar esfuerzos para incorporar factura de compra en 4 ruts , se solicita estimar: 

* Certificacion 
* Creacion de plantillas : en base a plantillas de factura del mismo rut + plantillas factura de compra de rut 83382700-6
* Agregar Tipo de Documento en Filtro (Se creara CESQ para incorporacion de DTE a filtro) 
* Configurar en QA/PRD (filtro, plantillas) 


*Consideraciones:*

No se considera facturador manual
Considerar implementacion de cambios en entornos QA y PR ( Server y GW) 
Considerar acompañamiento en pruebas 
Se adjuntan muestra de factura de compra para rut 83382700-6

+Conexiones+
*GW BO QA:* 10.0.157.124
*GW BO PRD:* 10.0.156.18



[^pdf_1719951491926.pdf]
[^XML_1719951476626.xml]

",Done,02/Dec/24 2:49 PM,02/Jul/24 4:13 PM,"03/Jul/24 12:16 PM;5ebc5e6cad226b0ba456526d;|Actividad|HH|
|Certificacion Factura de Compra (4 ruts)|16|
|Diseño|12|
|Configuraciones|4|
|hypercare|3|
|Total|35|","11/Jul/24 10:03 AM;5ebc612ff235020b843ab01f;Hola [~accountid:5ebc5e6cad226b0ba456526d] para la estimacion podrias por favor entregarnos un estimado por rut, puesto que cliente posterior a la creacion de este ticket nos solicito separar en 2 SOW ( Sow 1 : 3 Ruts , Sow 2 : 1 Rut) . Gracias","11/Jul/24 10:45 AM;5ebc5e6cad226b0ba456526d;Se adjunta estimacion por rut

|Actividad|HH|
|Certificacion Factura de Compra (4 ruts)|5|
|Diseño|4|
|Configuraciones|2|
|hypercare|2|
|Total|13|",,,,,,,PSTC-24555,2401230
[PE][APUDEX][ESTIMACioN MIGRACION DE PADRONES],"*Nombre Empresa*: APUDEX
*NIT/RUT/RUC*: 20602893350
*Producto*: FACTURACION
*Tipo de Integración*: FULL
*PM asignado*: STEPHANIE MUJICA
*Salesforce*: Peru - APUDEX SAC - [Retainer] - Case 04110940 implementacion factura

*Task*: CUTOVER

*Ambiente: PRD*

*Servidor:* [https://ereceipt-pe-alicorp-dex.sovos.com/Facturacion|https://ereceipt-pe-alicorp-dex.sovos.com/Facturacion|smart-link]

*Problema:el cliente requiere estimar la migracion de padrones desde el 2017* 

que solicita: 

1.calcular cuantos documentos se deben migrar de los padrones el alta se dio el 26 de junio

# migrar los padrones antes del 3 de julio



!image-20240627-214921.png|width=1441,height=398,alt=""image-20240627-214921.png""!",Done,03/Jul/24 4:27 PM,28/Jun/24 6:02 PM,"03/Jul/24 4:26 PM;5ebc611a0590bb0b7b6255f5;[~accountid:61bbc05a2900b00071e8b5cc] se realizo la migración de los padrones solicitados:

!image-20240703-202637.png|width=1855,height=312,alt=""image-20240703-202637.png""!

OSE Producción:



!image-20240703-202549.png|width=333,height=300,alt=""image-20240703-202549.png""!",03/Jul/24 4:27 PM;5ebc611a0590bb0b7b6255f5;Done.,,,,,,,,PSTC-24540,2398741
CHILE - ABENGOA - ESTIMACION HH'S HABILITACION/ ACOMPAÑAMIENTO GENERACION POR WS ,"*EMPRESA:* ABENGOA CHILE S.A.
*RUT:* 96521440-2
*INTEGRACION*: FULL ASP
*TIPOS DOCUMENTOS AFECTADOS*: Guia de Despacho 

*DESCRIPCION*

Por solicitud de cliente se solicita revisar configuraciones y estimar esfuerzos para agregar emsión a traves de WS de Guia de Despacho actualmente cliente solo genera documentos manuales.  

*CONSIDERACIONES* 
Considerar Implementar Filtro Full
Considerar creacion de plantilla (en base a la actual para facturador manual)
Considerar instalacion en Server QA y PRD 
Considerar acompañamiento en pruebas 
Se adjunta XML , PDF manual 

Server PRD: [https://asp4.paperless.cl/Facturacion/|https://asp4.paperless.cl/Facturacion/] 
Server QA: [https://ereceipt-cl-s01-uat.sovos.com/Facturacion/|https://ereceipt-cl-s01-uat.sovos.com/Facturacion/] ",Done,03/Jul/24 10:21 AM,28/Jun/24 11:05 AM,03/Jul/24 10:20 AM;5ebc5e6cad226b0ba456526d;Se necesitan 6 hh,,,,,,,,,PSTC-24534,2397962
CHILE - FALABELLA - ESTIMACION HH'S AGREGAR CARACTER A CAMPO IVA ,"*Nombre Empresa:* Grupo Falabella 
*Ruts:*

|Sociedad SAP|Empresa|RUT|
|C029|Falabella Retail|77261280-K|
|C001|SACI|90749000-9|
|C032|Gift Corp|76142721-0|
|C031|Procafecol|76000935-0|
|C069|Rentas|99556170-0|
|C071|Cervantes|99597600-5|
|C072|Infraestructura|76427811-9|
|C047|Aporta|76644120-3|
|C048|Trasciende|78745900-5|
|C103|Falabella SPA|77070342-5|
|C106|Open Plaza|77110043-0|
|C105|Inm. Rentas 2 SPA|77107881-8|
|C109|Falabella Trading|77275077-3|
|C038|DESARROLLOS INMOBILIARIOS ÑUBLE SPA|77303603-9|
|C059|Tottus|78627210-6|
|C052|Sodimac|96792430-K|
|C054|Trainnemac|76054151-6|
|C107|IKEA|76993859-1|
|C055|Logística Internacional|76167965-1|
|C110|Fazil|77414389-0|
|C098|FTC|77.612.410-9|


*Producto*: Paperless
*Tipo de Integración:* Mixto BO – WS (Filtro Full)

*Descripcion*
Se solicita agregar un caracter al campo IVA 19.00%  pasando de 12 a 13 caracteres (se cuentan los *.*) para estos 21 ruts 

Ejemplo Sodimac
PDF

!image-20240626-213718.png|width=696,height=835,alt=""image-20240626-213718.png""!

XML 

!image-20240626-213637.png|width=240,height=100,alt=""image-20240626-213637.png""!


*Consideraciones*
Se adjunta pdf y xml de ejemplo
",Done,27/Jun/24 10:51 AM,26/Jun/24 5:38 PM,"27/Jun/24 10:36 AM;5ebc5e6cad226b0ba456526d;Hola [~accountid:5ebc612ff235020b843ab01f] , Para que dte se necesita ?",27/Jun/24 10:41 AM;5ebc612ff235020b843ab01f;Hola [~accountid:5ebc5e6cad226b0ba456526d]  es para todos los DTE’s afectos a IVA,27/Jun/24 10:51 AM;5ebc5e6cad226b0ba456526d;se necesitan 8 hh ,,,,,,,PSTC-24519,2396317
